Date & Time,use [kW],gen [kW],FreshAirVentilation [kW],HousePanel [kW],LivingRoomReceptacles [kW],SecondFloorBathroom [kW],WashingMachine [kW],Studies&amp;OutsideLighting [kW],DiningRoomReceptacles [kW],Basement&amp;HallLighting [kW],GuestHouseBathroom [kW],GuestHouseBedroom [kW],WorkshopReceptacleBathHeater [kW],GuestHouseKitchen [kW],GuestHouseKitchen [kW],GroundSourceHeatPump [kW],Photovoltaics [kW],WellPump [kW],Range [kW],SecondFloorBathroom [kW],PanelReceptacles [kW],KitchenReceptacles [kW],Microwave [kW],Refrigerator [kW],NetHousePowerUsage [kW],GarageReceptacles&amp;Lights [kW],GarageReceptacles [kW],ShedReceptacles [kW],ShedLights [kW],PanelReceptacles [kW],GaragePV [kW],GuestHouseLivingRoom [kW],MasterBedroom [kW],HeatCirculatorPumps [kW],DomesticHotWaterReserve [kW],MasterBathroom [kW],KitchenIsland [kW],RadiantHeatReserveTank [kW],BasementReceptacles [kW],Dryer [kW],KitchenLighting [kW],GuestHouseDiningRoomRecept [kW],Porch+VerandaLighting [kW]
2015-10-20 14:00:00,0.079994444,1.799931667,0.031917778,0.975151111,0.003013056,0.000788889,0.00079,0.001041667,7.2222e-05,0.001893056,0.002244722,0.001950556,0.075374722,0.001641667,0.000820833,0.0213125,1.296440278,0.012274444,1.6111e-05,0.013857778,0.004612222,0.000251667,0.006515,0.043428056,0.788199722,8.0278e-05,0.0136175,0.000260833,0.000398333,0.002586111,0.503491389,0.003898611,0.003342778,0.002682222,0.002178333,0.0020775,0.002474722,0.00213,0.004493056,0.000145,0.001546111,8.333e-06,0.000487222
2015-10-20 15:00:00,0.069951389,1.605515556,0.031636389,0.986345556,0.002958889,0.000778611,0.000785,0.000793611,8.4444e-05,0.001944444,0.00223,0.0019325,0.074809167,0.001614167,0.0008175,0.021088056,1.304334722,0.0122075,3.3889e-05,0.013761667,0.004586944,0.00024,0.006470556,0.033944167,0.702741667,9.0278e-05,0.013554722,0.000304167,0.000328333,0.002440556,0.301180833,0.0038675,0.003318333,0.002638333,0.002111111,0.002058611,0.002461667,0.002059444,0.004470278,0.000152222,0.001551667,1.0556e-05,0.000483889
2015-10-20 16:00:00,0.094743333,0.119405,0.03088,0.154860556,0.002941111,0.000782222,0.000723889,0.001373056,8.6667e-05,0.001863889,0.002178611,0.001856111,0.073411667,0.001532778,0.000805556,0.020556389,0.048518333,0.023873056,0.000241111,0.013477778,0.004519444,0.000240278,0.006274167,0.046576944,0.055251389,0.000217222,0.012974722,0.000445556,2.6667e-05,0.001273611,0.070886667,0.003787778,0.003224722,0.002487778,0.001957778,0.002011111,0.00246,0.001862222,0.004381944,0.000125556,0.001602222,2.9722e-05,0.000545556
2015-10-20 17:00:00,0.178527778,0.003036111,0.030517222,0.319876667,0.002935556,0.000779722,0.000701111,0.001648611,9.8056e-05,0.011268611,0.002150556,0.001865556,0.072830556,0.001511389,0.000798889,0.030618333,0.011230556,0.011826389,0.000220556,0.013406111,0.004508611,0.000249722,0.0062075,0.048431111,0.101249722,0.000338611,0.012738056,0.000396389,2.5278e-05,0.001211389,0.008194444,0.003770556,0.003231389,0.07714,0.001749444,0.002003889,0.002459167,0.001612778,0.0043675,0.00014,0.001541667,2.222e-06,0.000506944
2015-10-20 18:00:00,0.171606944,0.00892,0.030316944,0.31083,0.002911667,0.000769722,0.000704444,0.001698333,7.6389e-05,0.001722222,0.002129167,0.001818333,0.072234167,0.001488333,0.000793333,0.030450833,0.007205556,0.011770833,0.000165556,0.013286944,0.004484722,0.000241944,0.006160278,0.048685278,0.101861944,0.000323611,0.012648056,0.000395556,2.5556e-05,0.001198333,0.001714444,0.003742778,0.003218611,0.079598333,0.001709444,0.001983611,0.002453056,0.001582778,0.004343056,0.00013,0.001527222,6.389e-06,0.000497778
2015-10-20 19:00:00,0.170363056,0.009169722,0.030721944,0.311471389,0.002930556,0.000773889,0.000723889,0.001586111,8.2222e-05,0.001738611,0.002159444,0.001832222,0.072883889,0.0015175,0.000800833,0.030776111,0.007393056,0.011840278,0.000182778,0.013399444,0.004506389,0.000246389,0.006203611,0.0464625,0.100879444,0.000328056,0.01278,0.0004,2.6667e-05,0.001219167,0.001776667,0.003776111,0.003139722,0.080293889,0.001757778,0.002004167,0.002461667,0.001628333,0.004373611,0.000124444,0.001536111,6.944e-06,0.000505
2015-10-20 20:00:00,0.169137222,0.009254722,0.030822778,0.311984167,0.002938611,0.000775556,0.000754444,0.001614444,8.3333e-05,0.001750833,0.00217,0.001854722,0.073265,0.001535278,0.000802778,0.030865,0.0074475,0.011805556,0.00019,0.013461667,0.004513889,0.000245278,0.006263333,0.044601111,0.100142222,0.000329444,0.012835278,0.000403889,2.7778e-05,0.001234167,0.001807222,0.003803333,0.003305278,0.080673333,0.001786667,0.002014167,0.002477222,0.00165,0.004393333,0.000133333,0.001541389,6.111e-06,0.00051
2015-10-20 21:00:00,0.151498056,0.009376389,0.031134444,0.299279722,0.002913333,0.000771111,0.000780556,0.001396667,0.000108333,0.001864167,0.002179722,0.001873611,0.073716667,0.00155,0.000808056,0.031115556,0.007523611,0.011886111,0.000248333,0.0135025,0.004541111,0.00023,0.006322778,0.02796,0.088163333,0.000344722,0.014574167,0.000404444,4.1111e-05,0.001263889,0.001852778,0.003828056,0.003319444,0.081168611,0.001804444,0.002029444,0.002480833,0.001653333,0.004420278,0.000133333,0.001559722,3.056e-06,0.000517778
2015-10-20 22:00:00,0.033732778,0.009475,0.030012778,1.411217778,0.002938611,0.000815833,0.000725,0.004435278,0.000193889,0.032154444,0.001995278,0.001798333,0.07099,0.001460556,0.000803056,1.062395833,0.007825833,0.022209722,6.3889e-05,0.013673611,0.004483611,0.000207778,0.006126944,0.044779167,0.538331389,0.000811111,0.015370556,0.000375,0.0003875,1.38019,0.001649167,0.003743889,0.091271111,0.080698889,0.001463889,0.002756111,0.002378056,0.001162222,0.004353056,9.8333e-05,0.015652778,0.000108611,0.000803056
2015-10-20 23:00:00,0.814869444,0.008820278,0.030258056,0.716482778,0.002868056,0.000796389,0.000741667,0.003025556,0.000115556,0.001852778,0.002066389,0.001761667,0.071011944,0.001498056,0.000798333,0.449939167,0.007257778,0.011546667,0.000101111,0.013712778,0.004441944,0.000228889,0.006140833,0.039465,0.268399444,0.000647778,0.010774167,0.000396667,0.000337222,1.414766944,0.0015625,0.003756389,0.014376111,0.0807975,0.001631667,0.001964722,0.002487778,0.001445556,0.004323889,0.000111111,0.001588611,1.7222e-05,0.0005575
2015-10-21 00:00:00,0.290182222,0.009491389,0.030874167,0.598319167,0.002912222,0.000779444,0.000817778,0.002581111,0.000113889,0.001850556,0.002137222,0.001826389,0.073037778,0.001519167,0.000803056,0.338881667,0.007609167,0.011891667,0.000161667,0.013583889,0.004499722,0.000239444,0.006265,0.03584,0.218637222,0.000418611,0.011081111,0.000401389,5.2222e-05,0.183513611,0.001882222,0.003808333,0.003312778,0.081576944,0.001735556,0.001993889,0.002499444,0.001564444,0.00436,0.000138333,0.001581111,5.556e-06,0.000538056
2015-10-21 01:00:00,0.296109167,0.009699167,0.031073889,0.430301111,0.002950556,0.000783056,0.000816111,0.002437778,9.2778e-05,0.001815278,0.002170556,0.001835556,0.073731944,0.001540833,0.000804722,0.185758889,0.00773,0.024540833,0.000156111,0.013662222,0.004524722,0.000255,0.006276389,0.0475375,0.1704,0.000298333,0.011261944,0.000422222,2.2222e-05,0.002555833,0.001969167,0.003810556,0.003166389,0.0355775,0.001889444,0.001999444,0.002495556,0.001742222,0.004373611,0.000151667,0.001603056,2.0556e-05,0.000558333
2015-10-21 02:00:00,0.084349722,0.009615556,0.0311625,0.232161389,0.002943056,0.00078,0.000834444,0.002095278,8.6944e-05,0.001758889,0.002178611,0.001871389,0.073981667,0.001555278,0.000806667,0.0207625,0.007663611,0.012071389,0.000197222,0.0136925,0.004554722,0.000248611,0.006306389,0.0465125,0.096560278,0.000225,0.011369722,0.000434722,8.611e-06,0.002688611,0.001951944,0.003810556,0.003291389,0.002538889,0.002002222,0.002004167,0.002493333,0.001854444,0.004386389,0.000157222,0.001617778,3.2222e-05,0.000561667
2015-10-21 03:00:00,0.086183611,0.009689444,0.031228333,0.233281111,0.002953611,0.000783611,0.000823333,0.002100833,8.4167e-05,0.001769722,0.002183611,0.001877222,0.074153056,0.001561111,0.000806389,0.020884167,0.007735833,0.012108056,0.000187778,0.013778056,0.004585,0.000252222,0.006328333,0.0481,0.097906389,0.000226389,0.011419722,0.000434722,1.0556e-05,0.002690833,0.001953611,0.003821944,0.003292778,0.002550833,0.002004444,0.002010278,0.002494444,0.001866111,0.004404167,0.000153889,0.001620833,3.0556e-05,0.000563056
2015-10-21 04:00:00,1.967009444,0.011462778,0.030453889,1.903906389,0.002959167,0.000797222,0.000763333,0.004925833,0.000246667,0.001875833,0.002048889,0.001606111,0.072960556,0.001441111,0.000787778,1.8909575,0.00911,0.023062778,0.000269444,0.013360556,0.004543611,0.000183889,0.006232222,0.043297778,0.862275278,0.000526111,0.010739722,0.000529444,0.000386389,0.001322778,0.002352778,0.003802778,0.00328,0.003079722,0.001851111,0.001950556,0.0025325,0.001581667,0.004347222,0.000135556,0.001708611,4.4167e-05,0.000661944
2015-10-21 05:00:00,0.064878889,0.009450556,0.030731111,0.214127222,0.0028725,0.000766667,0.000802778,0.001747778,0.000106111,0.001851944,0.00216,0.001853333,0.073287222,0.001520278,0.000801944,0.020139722,0.007600833,0.011990278,0.000256667,0.013521389,0.004554444,0.000224444,0.006252222,0.0283925,0.080598611,0.000234167,0.011261667,0.000420833,5.556e-06,0.002681389,0.001849722,0.003773056,0.003257222,0.002523889,0.001952778,0.00199,0.002483611,0.001792222,0.004354444,0.000141667,0.001618611,3.4444e-05,0.000560556
2015-10-21 06:00:00,0.284960278,0.008925556,0.030501111,0.501698333,0.002649722,0.000526667,0.000948333,0.000510556,0.000216667,0.013991667,0.002118889,0.001815556,0.111580278,0.001482778,0.000828056,0.019732222,0.007195,0.021525833,0.000606111,0.013048889,0.004816667,0.140433056,0.044161389,0.062130833,0.114581389,0.000424167,0.01101,0.0003075,0.000122222,0.002613056,0.001730556,0.0037775,0.013630556,0.002536111,0.001815,0.0052325,0.002499167,0.001559444,0.004383889,0.000125556,0.016238056,0.000120278,0.000774444
2015-10-21 07:00:00,0.076053333,0.023553056,0.030840556,0.236855556,0.002898889,0.000768611,0.000783333,0.0012325,0.000120833,0.0018575,0.002158611,0.001841389,0.083777222,0.001515833,0.000803333,0.020008611,0.001350556,0.011793611,0.000287778,0.0133475,0.004523056,0.0002125,0.0062575,0.029418611,0.068236111,0.000271944,0.011229722,0.00041,2.4444e-05,0.0026925,0.024903611,0.003768333,0.024826389,0.002551667,0.001929444,0.002048056,0.002424444,0.001779444,0.004386111,0.000125556,0.001650833,5.3889e-05,0.000598889
2015-10-21 08:00:00,0.264960278,0.288667778,0.06639,0.235780556,0.002761389,0.000613333,0.000833889,4.722e-06,0.000145556,0.001902222,0.002193889,0.0018425,0.074387778,0.001549444,0.0008225,0.020295278,0.1404075,0.059516944,0.000516667,0.013462222,0.004679444,0.064133056,0.031401667,0.057032778,0.004147222,0.000307778,0.011368889,0.0003825,6.5833e-05,0.002780833,0.148260278,0.003843889,0.003834167,0.002610556,0.001981667,0.003621667,0.001928333,0.001794444,0.004426944,0.000136111,0.001811667,7.3333e-05,0.000644722
2015-10-21 09:00:00,0.079432222,0.605361389,0.03107,0.121634722,0.002921111,0.000768889,0.000787778,0.001190556,0.0001125,0.007913889,0.002181389,0.001884722,0.073875278,0.001549722,0.000808889,0.020115278,0.343665556,0.028917778,0.000267778,0.013451667,0.004526389,0.000225278,0.006316389,0.028120278,0.186544444,0.000185278,0.018236111,0.000378333,9.5833e-05,0.001945278,0.261695833,0.003813056,0.003307222,0.002568333,0.00202,0.002032222,0.000991944,0.001877778,0.004398056,0.000137778,0.001598056,2.6389e-05,0.000545556
2015-10-21 10:00:00,0.0864925,0.712590556,0.031452778,0.177063056,0.002991111,0.000789167,0.000776111,0.001211944,7.5278e-05,0.001883333,0.002208056,0.001900556,0.074598611,0.00158,0.000812778,0.020531389,0.405330833,0.012029722,0.000177222,0.013682222,0.004560278,0.000255278,0.006376389,0.050186667,0.229869444,0.000134444,0.011574167,0.000371389,0.000101389,0.001748889,0.307259722,0.003840278,0.003374167,0.002626389,0.002062778,0.002041111,0.001003333,0.001945556,0.004434722,0.000149444,0.0015875,2.1389e-05,0.000537778
2015-10-21 11:00:00,0.063785833,0.585660278,0.031291389,0.125209444,0.0029425,0.000776111,0.000798889,0.001058056,0.0001075,0.001876389,0.0021975,0.001883889,0.074424444,0.001575,0.000814444,0.020427778,0.324483889,0.011959444,0.000262222,0.0135575,0.004569167,0.000228889,0.006390278,0.0281225,0.188478333,0.000169444,0.011505556,0.000367222,8.9722e-05,0.001674444,0.261176389,0.003842778,0.003236667,0.002608056,0.002054444,0.002048056,0.001009722,0.001918333,0.004426667,0.000143889,0.001599722,2.8333e-05,0.000552222
2015-10-21 12:00:00,0.0848025,0.690993611,0.031177222,0.170149167,0.002962222,0.000782222,0.000767222,0.001370556,7.5833e-05,0.001861667,0.002182222,0.001886389,0.073951389,0.001556111,0.000808333,0.020334167,0.395093611,0.011982778,0.000181667,0.013530278,0.004552222,0.000249444,0.006314444,0.048679167,0.220728611,0.0001375,0.011463056,0.000355833,9.9722e-05,0.001719167,0.2959,0.003821667,0.003315833,0.002574722,0.002037778,0.002021944,0.000989722,0.001903333,0.004411944,0.000141667,0.001581111,2.2222e-05,0.0005325
2015-10-21 13:00:00,0.085469167,1.095834722,0.031527778,0.398132222,0.002989167,0.000785278,0.000758889,0.001388056,7.0556e-05,0.001835,0.002214167,0.001894722,0.074528611,0.001588889,0.000811944,0.020661111,0.657664722,0.012096944,0.000136667,0.013692778,0.00458,0.000254167,0.00637,0.049097222,0.423798889,7.5833e-05,0.0115975,0.000298056,0.000209444,0.002028333,0.43817,0.003850556,0.003174444,0.002631111,0.002093889,0.002043056,0.000981944,0.001973333,0.004427778,0.000155556,0.001572222,1.6111e-05,0.000518611
2015-10-21 14:00:00,0.086958056,1.030434167,0.031510833,0.363565278,0.003015833,0.000790833,0.000771111,0.001351389,7.3333e-05,0.001771389,0.002225278,0.001921111,0.075064167,0.001611667,0.000816667,0.021257222,0.617305556,0.012141944,0.000131111,0.013790833,0.004609444,0.000255278,0.006451944,0.049963333,0.387899167,8.75e-05,0.011674167,0.000318056,0.000175556,0.002006667,0.413128611,0.003881111,0.003329444,0.002670833,0.002128333,0.002059722,0.000997222,0.002013889,0.004451944,0.000157222,0.001578889,1.9167e-05,0.000526389
2015-10-21 15:00:00,0.066774444,0.885105278,0.029905556,0.304098611,0.002925556,0.000775,0.000778333,0.000979722,9.2222e-05,0.001766389,0.002198333,0.001896111,0.07412,0.001561389,0.000809722,0.020796944,0.528570833,0.011970278,0.000203333,0.013576667,0.004560556,0.000226389,0.006366389,0.032274444,0.334546667,0.000116111,0.011504722,0.0003175,0.000148611,0.0019,0.356534444,0.003823333,0.003282778,0.002588333,0.002032222,0.002029167,0.000995833,0.001923333,0.004404722,0.000146111,0.001583889,2.1667e-05,0.000527778
2015-10-21 16:00:00,0.074871111,0.120194167,0.029551111,0.156813056,0.002921944,0.00077,0.000721111,0.0012325,8.9444e-05,0.001813611,0.002178889,0.00185,0.073248889,0.001515278,0.000798889,0.020478889,0.041229167,0.011872222,0.000235556,0.013338056,0.004513333,0.0002325,0.006248333,0.040133611,0.040334444,0.000216944,0.011244167,0.000397778,1.111e-06,0.001301944,0.078965,0.003769722,0.003209167,0.002524167,0.001968333,0.002003333,0.000989444,0.001828333,0.004370278,0.000138889,0.001597778,2.9444e-05,0.000547778
2015-10-21 17:00:00,0.081042222,0.005282778,0.0293925,0.221293333,0.002923611,0.000771667,0.000710556,0.001450833,8.3611e-05,0.001823611,0.002158056,0.001829444,0.072654444,0.001500556,0.000794167,0.020404444,0.005179167,0.011801111,0.000167778,0.013314167,0.004516389,0.000236111,0.006173056,0.045911667,0.088255556,0.000218889,0.011133889,0.000404722,3.889e-06,0.001227778,0.010461944,0.003739167,0.003203611,0.002491667,0.001926667,0.001993333,0.00097,0.001788889,0.004335,0.000144444,0.001589722,3.0556e-05,0.000547778
2015-10-21 18:00:00,0.066276944,0.008865278,0.0291375,0.209212778,0.002876389,0.000756667,0.000720556,0.00145,9.8889e-05,0.001806389,0.002117222,0.001808333,0.072070556,0.001469722,0.000790556,0.0201375,0.007181389,0.011684444,0.000212222,0.013155278,0.004488056,0.000216111,0.006149167,0.031735833,0.082395278,0.000224444,0.011018333,0.000401111,0.0,0.001217222,0.001683889,0.003706111,0.003197778,0.0024475,0.001873333,0.001974722,0.000963333,0.001753889,0.00431,0.000137778,0.001591111,3.1389e-05,0.000546389
2015-10-21 19:00:00,0.077743056,0.00892,0.029224167,0.219433611,0.002907222,0.000763333,0.000692222,0.001588056,8.6944e-05,0.001815278,0.002132222,0.001805833,0.072346111,0.001480833,0.000790556,0.020213333,0.007201944,0.011768056,0.000177222,0.013223056,0.004479444,0.000229722,0.006159722,0.042990278,0.091949167,0.000217222,0.011066111,0.000409167,7.5e-06,0.001207222,0.001718056,0.003728611,0.003090278,0.002468333,0.00189,0.001977222,0.000965,0.001763333,0.0043275,0.000136667,0.001589722,2.8889e-05,0.000543333
2015-10-21 20:00:00,0.081984444,0.008829444,0.029273056,0.222455278,0.002908056,0.000767778,0.00072,0.001669722,8.1667e-05,0.001811389,0.002123889,0.001818333,0.072240556,0.001480278,0.000791389,0.0201375,0.007113611,0.011683889,0.00017,0.013173889,0.004459167,0.000233889,0.006154722,0.047031944,0.095005833,0.000210833,0.011043889,0.000413611,1.1111e-05,0.001203889,0.001715833,0.003726944,0.003227778,0.002462222,0.001895,0.001975833,0.000963333,0.001776667,0.004320278,0.000133333,0.001583889,2.7778e-05,0.000541389
2015-10-21 21:00:00,0.196636667,0.009366667,0.0296775,0.321013889,0.003130556,0.000908056,0.000629444,0.002937778,3.9722e-05,0.0018325,0.002153333,0.001833333,0.073050833,0.001519167,0.000788889,0.020551389,0.007425,0.0119675,0.000196667,0.013569722,0.004459167,0.000408889,0.006131389,0.158821944,0.187233056,0.000136111,0.011234722,0.000483056,0.000115556,0.001075556,0.001941667,0.003761389,0.003208333,0.002515278,0.001972222,0.001942222,0.000944167,0.001867222,0.004357222,0.000136667,0.001539167,8.611e-06,0.000508056
2015-10-21 22:00:00,0.147330833,0.009486389,0.02975,0.279415556,0.003060556,0.000831667,0.000738889,0.002581667,1.1389e-05,0.001840556,0.002166389,0.001853611,0.073349444,0.001528611,0.000795833,0.020621944,0.007523889,0.011975833,1.2778e-05,0.013574167,0.004513333,0.000321389,0.006178889,0.110054722,0.147621111,0.000170278,0.0112975,0.000470556,6.6111e-05,0.0011525,0.0019625,0.003777778,0.003279167,0.002535556,0.001971111,0.001963611,0.000959167,0.001871667,0.004368889,0.000136111,0.001570556,1.8056e-05,0.000527222
2015-10-21 23:00:00,0.070728056,0.009319722,0.029688889,0.214626389,0.002910278,0.000772222,0.000787778,0.001739722,9.7778e-05,0.001823889,0.002160833,0.001845556,0.073267778,0.001526667,0.000802222,0.020483056,0.007448056,0.0119025,0.000218889,0.013403889,0.004549167,0.000225278,0.006262222,0.035169722,0.085919722,0.000223611,0.0112475,0.000428056,1.944e-06,0.001255833,0.001871667,0.0037875,0.003166944,0.002537222,0.001953889,0.001999444,0.000977222,0.001851111,0.004360556,0.000132222,0.001606111,3.1111e-05,0.000552778
2015-10-22 00:00:00,0.085728611,0.009438056,0.030058611,0.229614444,0.0029675,0.000785833,0.000794444,0.001962778,8.4167e-05,0.0018475,0.002186667,0.0018775,0.074037778,0.001563056,0.0008075,0.020733889,0.007488056,0.012008889,0.000177778,0.013635278,0.0045475,0.0002475,0.006338611,0.049091944,0.098704167,0.000218611,0.011393056,0.00044,1.3056e-05,0.001255,0.00195,0.003834722,0.003336111,0.002600556,0.002017222,0.002013056,0.000983333,0.00191,0.004401111,0.000146111,0.00161,2.9722e-05,0.000556667
2015-10-22 01:00:00,0.086258333,0.009553889,0.030222222,0.230438611,0.002974167,0.000788056,0.000802778,0.001965556,8.2778e-05,0.001821111,0.002198056,0.001866944,0.074342222,0.001575556,0.000810556,0.020883333,0.007593333,0.012051111,0.000188333,0.013706667,0.00456,0.000250278,0.006350833,0.049608611,0.099401389,0.00022,0.011449722,0.000436111,1.1111e-05,0.001261944,0.001960556,0.003855556,0.003190556,0.002620278,0.002028333,0.002019167,0.000986389,0.00191,0.004414444,0.000145,0.001613056,2.9167e-05,0.000556667
2015-10-22 02:00:00,0.061285278,0.009663056,0.030231667,0.209428333,0.002918611,0.000775278,0.000825556,0.001646667,0.000114167,0.001756667,0.002198333,0.001888056,0.074401944,0.001574722,0.000812778,0.020998333,0.007735278,0.012071944,0.000268889,0.013677778,0.004626389,0.000224167,0.006412778,0.024828056,0.079011944,0.000235278,0.011436389,0.000423611,6.111e-06,0.001297222,0.001927778,0.003845556,0.003323611,0.002626944,0.002028889,0.002031667,0.000996944,0.001916667,0.004411667,0.000146667,0.001626111,3.25e-05,0.000564444
2015-10-22 03:00:00,0.084496944,0.009801111,0.0302775,0.228104444,0.002969722,0.0007875,0.000808333,0.001850278,8.7778e-05,0.001768889,0.002187222,0.001893889,0.074474444,0.001575556,0.000812778,0.021073889,0.007853889,0.0121375,0.000193333,0.013798611,0.004627778,0.000247222,0.006370278,0.047432222,0.097171111,0.000220833,0.011406667,0.000439722,1.0278e-05,0.00127,0.001947222,0.003853056,0.003317778,0.002626944,0.002025,0.002019167,0.000991944,0.00191,0.004429722,0.000155556,0.001619444,3e-05,0.000556667
2015-10-22 04:00:00,0.077626944,0.009466667,0.030082778,0.2218075,0.002936667,0.000781944,0.000792222,0.001786111,9.3333e-05,0.001810278,0.002179444,0.001876111,0.073990556,0.001555,0.000810278,0.020807778,0.007523889,0.012046111,0.000207222,0.013648333,0.004578056,0.000239444,0.006318889,0.041234444,0.0922025,0.000223611,0.011399722,0.000436667,6.111e-06,0.001270833,0.001942778,0.003825833,0.003268056,0.002586944,0.002007222,0.002008056,0.000985833,0.001883889,0.0044075,0.000142222,0.0016175,2.9722e-05,0.00056
2015-10-22 05:00:00,0.074855,0.009223889,0.029874167,0.218353056,0.002916111,0.000775833,0.000758333,0.001779444,9.4722e-05,0.001837778,0.002179167,0.001855,0.073404167,0.001533056,0.000804722,0.020545,0.007370833,0.011962778,0.000205556,0.013504722,0.004525278,0.000231111,0.006284167,0.038825556,0.089649444,0.000223056,0.011298056,0.000430278,3.889e-06,0.001261111,0.001853056,0.003798611,0.003265556,0.0025475,0.001968889,0.001993056,0.0009775,0.001856111,0.004375556,0.00014,0.001606389,3e-05,0.000568333
2015-10-22 06:00:00,0.082960556,0.008886111,0.029414444,0.223013611,0.002889444,0.000770833,0.000782778,0.001675,8.3889e-05,0.001838611,0.002125278,0.001827778,0.072481944,0.001483889,0.000796389,0.020134444,0.007097222,0.011641667,0.000175556,0.013235278,0.004457778,0.000237778,0.006173333,0.048052222,0.09624,0.000213333,0.011156667,0.000429444,1.1111e-05,0.001214444,0.001788889,0.003733056,0.003231667,0.002472778,0.001907222,0.001972222,0.000967778,0.001784444,0.004338056,0.000125556,0.001593611,2.7778e-05,0.000555278
2015-10-22 07:00:00,0.081261389,0.008439167,0.029627222,0.22052,0.002890278,0.000768611,0.000725,0.001607778,8.5278e-05,0.001827222,0.002134444,0.001807222,0.0722675,0.001479167,0.000794167,0.020072222,0.006894722,0.011693056,0.00017,0.013179722,0.004450556,0.000231944,0.006155833,0.046275556,0.094279444,0.000215278,0.011110833,0.000423611,9.722e-06,0.0012075,0.001544444,0.003725556,0.003103611,0.002464167,0.001905556,0.001971389,0.000969722,0.001786111,0.0043275,0.000123333,0.0015875,2.7778e-05,0.000556667
2015-10-22 08:00:00,0.060118056,0.156791389,0.030726389,0.113029167,0.0029025,0.000765556,0.000771111,0.001117778,0.000111944,0.001842222,0.002170833,0.001860278,0.073342222,0.001530278,0.000808333,0.020503056,0.071997778,0.011779444,0.000266667,0.013336667,0.004510556,0.0002125,0.006296944,0.024315278,0.0073775,0.00022,0.011275,0.000404167,1.9167e-05,0.001360556,0.084793611,0.003780833,0.003311389,0.002543889,0.001982222,0.002026667,0.000989167,0.001848889,0.004369167,0.000141111,0.001606667,3.0833e-05,0.000568333
2015-10-22 09:00:00,0.085605,1.251211667,0.031321944,0.430522222,0.002976389,0.000786389,0.000759444,0.001155278,7.3889e-05,0.0018625,0.002213333,0.001903333,0.074373056,0.001584722,0.000814722,0.021017778,0.692571111,0.012053333,0.000105,0.013653611,0.004577778,0.000249167,0.006373056,0.0491875,0.503387778,7.75e-05,0.011596389,0.0002425,0.000271667,0.002146111,0.558640556,0.003828889,0.003331111,0.002627222,0.002079444,0.002038333,0.000986667,0.001997222,0.004422222,0.000150556,0.001566667,1.5278e-05,0.00053
2015-10-22 10:00:00,0.067197778,3.588564444,0.031846389,1.727671667,0.002966667,0.000781111,0.000766667,0.000458056,7.25e-05,0.001893611,0.002258333,0.001970278,0.07539,0.001654722,0.0008225,0.021478889,2.149323889,0.012429722,0.000132778,0.013828611,0.004641667,0.000239167,0.006560556,0.032058056,1.700131667,0.000225556,0.012084167,0.000165556,0.001015278,0.003973333,1.439240556,0.003871667,0.003409444,0.002753056,0.002215,0.002070833,0.000986667,0.002211667,0.0044725,0.000171111,0.001501389,8.333e-06,0.000461389
2015-10-22 11:00:00,0.081658333,2.9090525,0.031718889,1.411036111,0.002991111,0.000788611,0.000738889,0.000703889,5.9722e-05,0.001898889,0.002258056,0.001949167,0.075339167,0.001647222,0.000822778,0.021513611,1.811403889,0.012404444,9.9444e-05,0.013863889,0.004641389,0.000255278,0.006519167,0.0458425,1.34014,0.000173611,0.011988611,7.5e-06,0.000732222,0.003426111,1.097648611,0.003874722,0.003263333,0.002737778,0.002210556,0.002066667,0.000983889,0.002174444,0.004474167,0.000171111,0.001513056,6.667e-06,0.00048
2015-10-22 12:00:00,0.087192778,1.552321944,0.031896111,0.650948056,0.003004167,0.000791667,0.000767222,0.001081944,7e-05,0.001887222,0.002235,0.001933611,0.075091389,0.001620278,0.000819444,0.021325556,0.949764167,0.012196389,5.5e-05,0.013788056,0.004631944,0.000257222,0.006462222,0.050094722,0.656389444,2.6667e-05,0.011752222,0.000183056,0.000358611,0.002397778,0.602557778,0.0038775,0.003366944,0.002689167,0.002141111,0.002062222,0.000989444,0.002072778,0.004466944,0.000158889,0.001557222,1.2222e-05,0.000523611
2015-10-22 13:00:00,0.079964444,0.527428333,0.031046667,0.091784167,0.002948333,0.000778056,0.000753333,0.001370556,8.6111e-05,0.001846389,0.002183889,0.001856667,0.073564722,0.001546389,0.000808056,0.020712778,0.307491111,0.011914444,0.000199444,0.0134575,0.004548889,0.000239722,0.006279722,0.043473611,0.149893889,0.000163889,0.011360278,0.000333333,5.6111e-05,0.001603333,0.219937222,0.003800278,0.003133611,0.002558056,0.002021111,0.002025833,0.0009775,0.001924444,0.004381667,0.000142222,0.001580833,2.3333e-05,0.000553889
2015-10-22 14:00:00,0.064902222,0.064856944,0.030871111,0.175288889,0.0029175,0.0007675,0.000755,0.0012825,0.000106111,0.001735278,0.002178889,0.001850556,0.073227778,0.001536111,0.000806667,0.020531389,0.014296667,0.011798333,0.000258889,0.013382222,0.0045175,0.000221944,0.006293889,0.028591944,0.053539722,0.00024,0.011262222,0.000371389,2.5e-06,0.001274444,0.050560278,0.003783889,0.003248333,0.002546111,0.001972222,0.002028889,0.000987222,0.001857778,0.004367778,0.000131111,0.001605278,3.0556e-05,0.000583056
